OTU	Vogue1B2_01_01	Vogue1B2_01_02	Vogue1B2_01_03	Vogue1B2_01_04	Vogue1B2_01_05	Vogue1B2_01_06	Vogue1B2_01_07	Vogue1B2_01_08	Vogue1B2_01_09	Vogue1B2_01_10	Vogue1B2_01_11	Vogue1B2_01_12	Vogue1B2_01_13	Vogue1B2_01_14	Vogue1B2_01_15	Vogue1B2_01_16	Vogue1B2_01_19	Vogue1B2_01_20	Vogue1B2_01_21	Vogue1B2_01_23	Vogue1B2_01_24	Vogue1B2_01_28	Vogue1B2_01_29	1B2_01_26	1B2_01_35	1B2_01_37	1B2_01_38	1B2_01_50	1B2_01_52	1B2_01_56	1B2_01_58	1B2_01_61	1B2_01_62	1B2_01_63	1B2_01_64	Vogue1A-01-003	Vogue1A-01-004	Vogue1A-01-005	Vogue1A-01-006	Vogue1A-01-007	Vogue1A-01-008	Vogue1A-01-009	Vogue1A-01-010	Vogue1A-01-011	Vogue1A-01-012	Vogue1A-01-013	Vogue1A-01-014	Vogue1A-01-015	Vogue1A-01-016	Vogue1A-01-017	Vogue1A-01-018	Vogue1A-01-019	Vogue1A-01-020	Vogue1A-01-021	Vogue1A-01-022	Vogue1A-01-023	Vogue1A-01-024	Vogue1A-01-025	Vogue1A-01-026	Vogue1A-01-027	Vogue1A-01-028	Vogue1A-01-029	Vogue1A-01-030	Vogue1A-01-031	Vogue1A-01-032	Vogue1A-01-033	Vogue1A-01-034	Vogue1A-01-035	Vogue1A-01-036	Vogue1A-01-037	Vogue1A-01-038	Vogue1A-01-039	Vogue1A-01-040	Vogue1A-01-041	Vogue1A-01-042	Vogue1A-01-043	Vogue1A-01-044	Vogue1A-01-045	Vogue1A-01-046	Vogue1A-01-047	Vogue1A-01-048	Vogue1A-01-049	Vogue1A-01-050	Vogue1A-01-051	Vogue1A-01-052	Vogue1A-01-053	Vogue1A-01-054	Vogue1A-01-055	Vogue1A-01-057	Vogue1A-01-059	Vogue1A-01-060	Vogue1A-01-061	Vogue1A-01-062	Vogue1A-01-063	Vogue1A-01-064	Vogue1A-01-065	Vogue1A-01-066	Vogue1A-01-067	Vogue1A-01-068	Vogue1A-01-069	Vogue1A-01-070	Vogue1A-01-071	Vogue1A-01-072	Vogue1A-01-073	Vogue1A-01-074	Vogue1A-01-075	Vogue1A-01-076	Vogue1A-01-077	Vogue1A-01-078	Vogue1A-01-079	Vogue1A-01-080	Vogue1A-01-081	Vogue1A-01-082	Vogue1A-01-083	Vogue1A-01-084	Vogue1A-01-085	Vogue1A-01-086	Vogue1A-01-087	Vogue1A-01-088	Vogue1A-01-089	Vogue1A-01-090	Vogue1A-01-091	Vogue1A-01-092	Vogue1A-01-093	Vogue1A-01-094	Vogue1A-01-095	Vogue1A-01-096	Vogue1A-01-097	Vogue1A-01-098	Vogue1A-01-099	Vogue1A-01-100	Vogue1A-01-101	Vogue1A-01-102	Vogue1A-01-103	Vogue1A-01-104	Vogue1A-01-105	Vogue1A-01-106	Vogue1A-01-107	Vogue1A-01-108	Vogue1A-01-109	Vogue1A-01-110	Vogue1A-01-111	Vogue1A-01-112	Vogue1A-01-113	Vogue1A-01-114	Vogue1A-01-115	Vogue1A-01-116	Vogue1A-01-117	Vogue1A-01-118	Vogue1A-01-119	Vogue1A-01-120	Vogue1A-01-121	Vogue1A-01-122	Vogue1A-01-123	Vogue1A-01-124	Vogue1A-01-125	Vogue1A-01-126	Vogue1A-01-127	Vogue1A-01-128	Vogue1A-01-129	Vogue1A-01-130	Vogue1A-01-131	Vogue1A-01-132	Vogue1A-01-133	Vogue1A-01-134	Vogue1A-01-135	Vogue1A-01-136	Vogue1A-01-137	Vogue1A-01-138	Vogue1A-01-139	Vogue1A-01-140	Vogue1A-01-141	Vogue1A-01-142	Vogue1A-01-143	Vogue1A-01-144	Vogue1A-01-145	Vogue1A-01-146	Vogue1A-01-147	Vogue1A-01-148	Vogue1A-01-149	Vogue1A-01-150	Vogue1A-01-151	Vogue1A-01-152	Vogue1A-01-154	Vogue1A-01-155	Vogue1A-01-156	Vogue1A-01-157	Vogue1A-01-158	Vogue1A-01-159	Vogue1A-01-160	Vogue1A-01-161	Vogue1A-01-162	Vogue1A-01-163	Vogue1A-01-164	Vogue1A-01-166	Vogue1A-01-167	Vogue1A-01-168	Vogue1A-01-169	Vogue1A-01-170	Vogue1A-01-171	Vogue1A-01-172	Vogue1A-01-173	Vogue1A-01-174	Vogue1A-01-175	Vogue1A-01-176	Vogue1A-01-177	Vogue1A-01-179	Vogue1A-01-180	Vogue1A-01-181	Vogue1A-01-183	Vogue1A-01-184	Vogue1A-01-185	Vogue1A-01-186	Vogue1A-01-187	Vogue1A-01-188	Vogue1A-01-189	Vogue1A-01-190	Vogue1A-01-191	Vogue1A-01-192	Vogue1A-01-193	Vogue1A-01-194	Vogue1A-01-195	Vogue1A-01-196	Vogue1A-01-197	Vogue1A-01-198	Vogue1A-01-199	Vogue1A-01-200	Vogue1A-01-201	Vogue1A-01-202	Vogue1A-01-203	Vogue1A-01-204	Vogue1A-01-205	Vogue1A-01-206	Vogue1A-01-207	Vogue1A-01-208	Vogue1A-01-209	Vogue1A-01-210	Vogue1A-01-211	Vogue1A-01-212	Vogue1A-01-213	Vogue1A-01-214	Vogue1A-01-215	Vogue1A-01-216	Vogue1A-01-217	Vogue1A-01-218	Vogue1A-01-219	Vogue1A-01-220	Vogue1A-01-221	Vogue1A-01-222	Vogue1A-01-223	Vogue1A-01-224	Vogue1A-01-225	Vogue1A-01-226	Vogue1A-01-227	Vogue1A-01-228	Vogue1A-01-229	Vogue1A-01-230	Vogue1A-01-231	Vogue1A-01-232	Vogue1A-01-233	Vogue1A-01-234	Vogue1A-01-235	Vogue1A-01-236	Vogue1A-01-237	Vogue1A-01-238	Vogue1A-01-239	Vogue1A-01-240	Vogue1A-01-241	Vogue1A-01-242	Vogue1A-01-243	Vogue1A-01-244	Vogue1A-01-245	Vogue1A-01-246	Vogue1A-01-247	Vogue1A-01-248	Vogue1A-01-249	Vogue1A-01-250	Vogue1A-01-251	Vogue1A-01-252	Vogue1A-01-253	Vogue1A-01-254	Vogue1A-01-255	Vogue1A-01-256	Vogue1A-01-257	Vogue1A-01-258	Vogue1A-01-259	Vogue1A-01-260	Vogue1A-01-261	Vogue1A-01-262	Vogue1A-01-263	Vogue1A-01-264	Vogue1A-01-265	Vogue1A-01-266	Vogue1A-01-267	Vogue1A-01-268	Vogue1A-01-269	Vogue1A-01-270	Vogue1A-01-271	Vogue1A-01-272	Vogue1A-01-273	Vogue1A-01-274	Vogue1A-01-275	Vogue1A-01-276	Vogue1A-01-277	Vogue1A-01-278	Vogue1A-01-279	Vogue1A-01-280	Vogue1A-01-281	Vogue1A-01-282	Vogue1A-01-283	Vogue1A-01-284	Vogue1A-01-285	Vogue1A-01-286	Vogue1A-01-287	Vogue1A-01-288	Vogue1A-01-289	Vogue1A-01-290	Vogue1A-01-291	Vogue1A-01-292	Vogue1A-01-293	Vogue1A-01-294	Vogue1A-01-295	Vogue1A-01-296	Vogue1A-01-297	Vogue1A-01-298	Vogue1A-01-300	Vogue1A-01-301	Vogue1A-01-302	Vogue1A-01-303	Vogue1A-01-304	Vogue1A-01-305	Vogue1A-01-306	Vogue1A-01-307	Vogue1A-01-308	Vogue1A-01-309	Vogue1A-01-310	Vogue1A-01-311	Vogue1A-01-312	Vogue1A-01-313	Vogue1A-01-314	Vogue1A-01-316	Vogue1A-01-317	Vogue1A-01-318	Vogue1A-01-319	Vogue1A-01-320
vogue1403_Lactobacillus_crispatus	3.278688525	0.440113172	0.037230082	94.89069025	1.251351769	0.10655301	0.498930862	0.631708408	0.44709389	3.728436283	3.119800333	33.03941909	2.18005652	66.29447853	89.57680251	0.278035218	1.162790698	76.29659643	2.28900654	0.434719606	1.621621622	48.44054581	3.40218712	0	0.122649223	0.093931993	0.296956199	0.076328595	0.162509141	0.807453416	51.21916029	0.026476039	0.132415254	89.70531214	0.241468126	62.52390699	0.00165993	5.886478194	0.98804071	34.72546729	0.27155465	0.554272517	0	0	49.48096886	1.126533897	1.385493073	4.550191039	42.71457086	22.62476895	0.114491331	28.63070539	85.60813453	10.79219288	39.33080808	32.89676267	24.0116521	17.37874751	62.15900802	1.163918526	0.009110372	54.77293791	46.8869512	0.106491736	55.13851653	61.0959651	70.48309179	0.459136823	58.96135487	0.453172205	0.014406849	0.019668778	87.47795414	88.03786575	95.39726027	0.123762376	0.303687636	1.53719462	35.7996537	0.061893955	1.665841992	75.35024612	0.027708507	0.101858925	0.010736526	19.50992404	66.54100866	5.686695279	0	0.065061809	78.35583797	45.75083426	0.038583968	56.79719834	1.32780083	0.999811356	67.90426908	84.19369575	0.315485848	0	0.023781213	0.585962653	93.49446478	61.45285935	2.793565684	0.043763676	0.040338846	70.08973081	59.89583333	92.79749478	89.6885632	1.747088186	96.93102721	0.866336634	0.573065903	86.33450616	6.153846154	0.099262621	0.06158719	89.74782968	93.42781369	0.161633348	93.22203802	0.482667837	92.96866225	96.12248294	0.081849806	96.32706603	17.5681243	90.40247678	96.38043897	5.043227666	94.85122033	0.323670138	85.73743922	0.201748487	2.240077916	95.54995437	0.312468501	5.027726433	0.606394708	0.132996409	61.36363636	92.10089267	82.80479758	0.612937961	0.020635576	94.44495287	85.19290928	0.1240791	0.166968137	0.655933214	0.092988655	78.69755214	0.822429907	68.53555264	39.74411548	89.7370109	77.59627867	1.205750502	46.32819583	1.307531381	88.02833346	0.170972644	75.66162571	93.32251333	0.194520992	80.29827316	0.327510917	38.90006033	34.07682776	11.13243104	97.29855748	0.485618229	4.405922716	87.45874587	96.85578958	74.07325684	0.087408093	0.025930248	92.0341394	0.07397544	97.25162171	0.999328809	96.84750733	95.63853153	97.16646989	1.032448378	0.277207392	1.565762004	94.87735849	56.98444479	78.24082611	1.933152665	43.90459364	4.063018242	0.248085428	83.92308025	94.96567506	0.189189189	94.90251351	92.35328986	93.57835218	71.07366602	94.3655303	95.4735447	93.78881988	0.554994955	0.202618454	0.495586186	60.3164557	0.012763242	81.43213988	50.89334055	0.1447178	0.062735257	0.116504854	97.46429879	95.87248866	13.62333837	37.85842294	7.16530484	3.700657895	96.40779155	94.47724904	77.72039838	81.57124948	60.18287614	0.073529412	27.41410488	6.520172911	93.4939759	0.174469322	94.58525346	38.65213082	1.799930772	0.29977911	53.41765339	86.51178918	49.89902487	57.44468237	92.31707317	56.19918699	95.24187153	94.80462462	94.4603084	0.065075922	0.244818019	0.477988624	0	92.10337401	0.054481068	0.042802112	57.10365854	4.385964912	0.017970528	93.62279512	92.67532468	1.063201418	96.81640871	1.129532994	0.096194313	94.41414331	94.58083494	89.41005803	91.80497925	95.79200481	1.236802413	0.065494012	0.520833333	2.79631395	0.715307582	88.64894795	0.529100529	95.52150854	1.005025126	93.66562825	91.06400665	31.81707019	90.20100503	96.27502756	6.825568797	0.060341462	59.72632337	79.5296026	34.56790123	0.383364523	0.056353903	4.223227753	2.846648301	82.55076454	30.52136634	90.40805511	13.54557007	1.441152922	12.3521682	2.220604296	18.62369568	0.292397661	1.155624037	91.9596053	0.16147263	10.29757244	1.278246976	0.07137031	1.583401583	0.619578686	70.88197147	0.309517668	1.458264599	0.038717885	58.07541957	90.99973053	94.66685185	92.02441906	53.65772923	89.38783343	76.82726776	92.71381124	92.1250989	0.736506541	86.18264037	6.298802707	2.686472819	0.757214405	87.36475335	73.04613936	1.764805702	53.59267498	2.762430939	2.123222749	62.42868053	94.41035219	80.74573415	0.130825838	0.080510976	0.549227014	0.098567867	90.5980363	12.23944415	59.58555502	18.57355126	1.550632911	94.70341846	49.49381327
vogue1174_Lactobacillus_iners	0.44709389	38.00691606	0.037230082	0.036845984	52.54132551	0.586041556	93.37134711	25.1118068	96.18107303	13.24429605	1.081530782	25.41493776	22.80985063	0.539877301	0.470219436	0.278035218	8.305647841	13.73581848	79.32108377	93.49369657	11.26126126	21.34502924	17.21344674	0.294748124	0.286181521	26.22581251	5.864884929	83.66568076	0.008125457	0.351966874	40.64348579	0.026476039	1.178495763	0.174486235	3.187379266	0.006710734	0	0.157790927	61.09975213	0.321261682	51.59538357	3.033102386	59.27204267	6.034022427	6.97167756	22.79506854	0.027166531	1.945119833	16.50033267	1.256931608	88.43637553	3.319502075	0.391083301	13.89207807	0.694444444	3.475458297	0.145651269	8.507704634	0.004862631	0.775945684	79.93440532	12.78962002	4.176227627	11.07514057	0.17873101	1.145038168	3.09178744	10.78971534	5.9436387	0.082394946	84.44060262	36.39510641	0.099206349	0	0.273972603	0	78.62039046	93.74142191	47.0163436	0	0.016493485	0.227186672	0.009236169	0	0.966287309	47.49326146	11.02394294	37.37482117	0.127900603	0.195185426	0.079428118	24.4160178	0.067521945	0.082776186	75.02074689	0.188643652	11.02199224	0.182731841	0.126194339	0	36.57550535	0.01931745	0.172010762	26.27511592	79.71045576	0.700218818	78.11617588	2.442671984	15.3125	0	0	74.54242928	0.348027842	0.123762376	0	10.18471978	2.051282051	30.82104368	82.46524723	0.031004547	1.392342118	31.88430455	0.454948529	0.014626298	0.157250365	0	0.020462451	0.102025944	14.48413866	1.160990712	0	0.07204611	0.267469074	89.29074022	0.513236089	90.38332213	18.91891892	0.017382991	0.887007358	61.25693161	0.055126792	28.13871525	1.289009498	0.083039236	1.975701588	12.60664292	88.45439538	0	4.275286757	0.093059325	88.75747878	0.655933214	39.26910917	12.85039258	5.23364486	7.161629435	51.85762323	2.052597819	2.801817395	1.004792085	3.98912058	0.313807531	1.87592434	0.037993921	1.086956522	0.226060747	0.389041984	7.770800628	0.054585153	28.07158657	0.247831475	2.340243276	0.040798485	0.448262981	22.95052365	0.256692336	0.050387988	13.73565755	24.88045658	1.166861144	0.094831674	0.059180352	0.085353363	97.66574689	0.439882698	0.282397239	0	76.97476237	83.26488706	83.19415449	0.033018868	0.030802403	17.56715225	0.054200542	53.5335689	89.55223881	86.80832704	7.072631989	0.067524478	4.459459459	0.328870096	0.138312586	0.040387722	0.10801469	0.089436027	0.387399327	0.232919255	1.463168517	0.046758105	61.82437665	34.55696203	5.00319081	14.26588954	0.216567407	71.79450072	0	20.15533981	0.018308312	0.153920933	75.88951684	0.033602151	0.691389063	85.85526316	0.063243107	0.335764733	15.23423091	0.04178855	0.415627598	0.073529412	5.027124774	55.47550432	0.240963855	0.261703984	0.115207373	42.5173439	67.91277259	31.66614074	0.439540725	0.797503467	43.7712769	0.713775874	0.027100271	1.2485482	0.079302141	0.234157764	0.571102227	0.759219089	42.88395626	82.68725204	0	3.589375449	0.163443203	0.014267371	18.25609756	0	0.023960704	0.105532941	0.025974026	5.071302	0	0.046238193	0.024048578	0.11284559	0.011313497	0.580270793	0.05186722	0.120228434	0	0.009356287	0.074404762	52.43088656	7.439198856	1.273532669	0	0.667845217	0	0	0.207813799	62.80264123	0.586264657	0.015381855	0	0.010648493	0	0	0.274348422	0.110830502	0.056353903	1.470588235	65.19742883	4.587246177	62.53630203	0.508744038	59.96611164	16.01281025	71.00306614	50.45504186	0.581164972	83.80116959	32.35747304	0.331483195	0.93250444	39.93735317	76.10134672	0.265089723	28.63772864	31.97026022	5.706874189	90.22440031	0.131969647	0.033186758	16.40654851	0.215575317	0.090274643	0.098463962	0.761337306	1.842256765	0.103286955	0.05535566	0.049972931	91.10695834	3.868860696	1.405517959	0.189633375	0	2.952503209	0.117702448	88.56270151	0.682841033	0.184162063	93.30805687	0.11231412	0.146744931	13.22940805	0.547833197	1.59948473	0.142392189	0.057981098	0.066944362	0.331373597	34.14929714	62.60525012	91.96202532	0.040535063	26.86164229
vogue1479_Lactobacillus_jensenii	0.546448087	0.282929896	0.037230082	1.3633014	39.70338328	0.42621204	0.356379187	0.715563506	0.279433681	0.667779633	0.665557404	10.32157676	57.48889786	27.59509202	0.470219436	0.370713624	2.325581395	2.025931929	0.280286515	0.072453268	0	0.974658869	0.526528959	0.562700965	0.449713818	0.169077588	0.705270973	0.104951818	0.186885512	0.082815735	0.11542346	0.052952078	0.105932203	2.714230322	0.03219575	0.154346878	0.116195108	2.603550296	2.339314882	1.255841121	1.312514143	0.061585835	0.690304361	87.18437715	1.12777137	0.695462252	0.108666123	2.431399792	0.998003992	13.34565619	0.245338567	1.348547718	3.597966367	3.788748565	0.946969697	3.200377723	0.228880566	1.505524605	1.935327012	0.872938894	1.853960734	0.525177634	20.25393912	65.60316919	0.893655049	0.136314068	0.434782609	0.137741047	0.112447219	0.137324911	0.298427595	8.811612446	8.87345679	8.2616179	0.383561644	89.39768977	0.616052061	0.155549456	0.071793572	0.041262637	0.016493485	0.151457781	82.45127921	0.076394194	0.085892205	6.16025484	14.29444727	2.682403433	1.973323589	0.065061809	1.151707705	14.59399333	30.15337127	15.14804202	2.987551867	0.150914922	3.984476067	0.639561444	97.57526591	0.052659294	27.91914388	0.00643915	0.604242932	0.015455951	12.230563	0	0.141185962	13.31006979	2.708333333	0.600208768	3.445869319	7.570715474	0.137101877	0.061881188	0.05730659	0.131942699	0	57.48014748	0.09677987	4.568003307	0.120172385	0.076563165	0.370127617	0.204768173	1.875772212	0.066566816	91.71270718	0.072875674	60.16126184	4.179566563	0.115517905	0.288184438	0.133734537	0.126653532	2.160994057	0	20.20939859	0.043457477	1.95544804	0.406654344	56.69790518	38.62548211	0.91587517	0.342536849	0.151379886	36.16333968	0.082542303	0.027454928	0.573514077	0.015509888	0.153054126	0.079507056	0.836897898	1.108466266	0.186915888	13.21360783	0.549495612	2.587128501	1.146689745	0.077291699	25.20398912	0	0.108974858	0.113981763	2.079395085	1.704150243	0	2.668759812	0.354803493	6.716267846	2.684840975	1.158129176	0.099082034	0	0.144456482	0	0.050387988	8.770962048	69.79793306	0.012965124	2.181128497	0	0.409696142	0.343053173	0.073313783	0.047066206	0	17.76466732	12.2073922	0.313152401	0.646226415	33.3744032	0.043026615	0.090334237	0.441696113	0.165837479	0.043145292	2.377755641	0.037513599	92.81081081	0.869156683	2.114206679	0.040387722	21.30049687	0.215698653	0.214089102	0.543478261	0.033636058	0	0.123896546	0.253164557	0.059561795	0.638356925	0.108283703	5.18089725	0.125470514	0.077669903	0.082387404	0.887070642	6.869378333	57.32526882	3.268384664	4.6875	0.012648621	1.22727799	3.024714128	0.04178855	0.332502078	0.12254902	0.253164557	0.360230548	0.963855422	0	0.499231951	0.594648167	27.48355832	49.76333228	0.627915321	0.069348128	2.942703826	3.140613847	0.027100271	0.275842044	0.71371927	1.331772282	1.713306682	0.607375271	52.35841358	9.961282921	0.008874689	1.866475233	0.108962136	0.057069482	7.518292683	4.385964912	0.011980352	1.688527062	3.376623377	0.185638343	0.113250283	0.105687298	0.084170023	0.11284559	1.459441113	0.145067698	0.959543568	0.661256387	89.26093514	0.32747006	0.074404762	0.12710518	0	1.882613511	0.411522634	0.530347672	0.167504188	0.726895119	0.374064838	0.220102715	1.842546064	0.774220012	0	0.03194548	1.130716601	0.519059205	0.685871056	0.014535148	0	0.641025641	1.193755739	6.947244211	0.857419444	0.201377848	2.401511942	69.01521217	1.576872536	35.67528213	0.343415665	9.239766082	0.231124807	0.285229726	0.056515421	1.057165231	0.479342616	22.08401305	26.72672673	51.30111524	1.361867704	0.180551973	6.816232267	0.124450344	0.720101108	0.835354352	0.121523558	0.72863332	0.562727574	1.189790827	0.723008688	0.484362026	0.149918794	0.384742223	3.416656199	1.145236856	0.158027813	0.017886954	0.953603521	18.33804143	0.271508569	39.30991671	0.368324125	1.895734597	0.139269509	0.240128068	1.832736465	0.073589534	0.096613172	50.52888527	0.052182988	2.804224933	0.384820951	0.436257877	1.981178801	0.917721519	0.05404675	10.9336333
vogue1670_Gardnerella_vaginalis_A	0.049677099	0.220056586	0	0.024563989	0.67974664	39.58444326	0.356379187	1.201923077	0.223546945	2.949360045	86.27287854	0.20746888	0.121114251	0.024539877	0.156739812	0.185356812	0	0.040518639	0.467144192	0.014490654	16.48648649	0.487329435	56.21709194	39.57663451	75.63368765	62.03268833	0.296956199	7.270298636	0.016250914	0.910973085	1.471649113	0.238284353	76.35063559	0.077549438	0.273663876	0.040264403	56.40525534	0.13587552	0.023987115	0.642523364	0.067888663	12.80985373	0.094132413	0.19833702	0.10252467	7.009224933	0.32599837	9.829802015	1.064537591	3.14232902	0.049067713	2.282157676	0.23464998	13.43283582	14.58333333	0.123170406	0.228880566	0.150925115	0.175054705	8.24442289	0.004555186	0	0.122380297	0.046856364	3.842716711	0	0.338164251	0.229568411	0.059665871	53.88629497	0.014406849	0.011801267	0.011022928	0	0	0.330033003	0.00867679	0	0	0.722096142	0	17.79628928	0.009236169	29.46269417	62.83014816	5.224209753	2.48599083	1.251788269	0	0.455432661	0	1.212458287	0	0	0.082987552	0	0	0	0.022534703	0	0	0	0.022052662	0	0.895442359	38.64332604	0	0.249252243	2.083333333	1.617954071	0	1.164725458	0	0.030940594	1.948424069	0	0	0	0.00879817	0	0.029007127	0.361548277	0.023132976	54.68772854	0.011232169	0	0	0.014575135	0.005885469	0.232198142	0.019252984	93.1556196	0	0.126653532	0.054024851	0	0	0	0.010079629	0.258780037	0	1.343263732	0	0	0.186313706	0	0	0.091516427	0	0.147343932	7.179629887	0.73544027	0	0.021316659	0	0.007300336	0.065611416	0	0.302899178	0.01545834	0.090661831	0.261506276	0.871798864	0	0	0	5.46279786	0	0.054585153	0.120651518	0.702189178	82.87133802	0.01165671	0.149420994	11.50234742	0	0.010077598	0.055163283	0.005141653	63.12718786	1.944049312	0.029590176	0	0.014915355	0	0.047066206	0	0.163880695	0.092402464	0.417536534	0	0	0	0.036133695	0	0	6.45022112	0.116938802	0.00375136	0	0	0	0	0	0	0.407788765	0	2.236797847	0	0	0	50.38077005	0.027754649	33.56794802	1.287988423	26.22333752	2.67961165	0.018308312	0.016202203	0.246756348	0.011200717	1.948460088	0.657894737	0.012648621	0	0.012295586	0.04178855	0.166251039	0.024509804	0.180831826	3.63832853	0.240963855	42.97760977	0.057603687	0.89197225	0.10384216	4.370463869	5.81270183	0.27739251	0	0	0	0.783972125	0	0	0.057110223	3.318872017	0	0.019119545	8.998935037	0.287150036	42.71315718	28.93422742	0.652439024	0.438596491	25.52414041	0.015076134	0.025974026	42.50274238	0.037750094	0.066054561	0.012024289	0.075230393	0.011313497	0.725338491	0.05186722	0	0.030165913	0.411676647	0.148809524	5.147759771	46.42346209	0.49833887	0.293944738	0.058927519	0.083752094	0	0	0.391293715	0	0	0.758396533	0	34.60568959	0	2.469135802	1.956794273	0.493096647	70.38712921	3.673094582	0.073749939	0.055317383	0.158982512	8.690410245	1.521216974	0.876040298	1.274117219	0.303790781	0.233918129	23.88289676	0.300647549	5.356854513	4.620203602	1.894544625	0.020391517	0.737100737	0.123915737	0.453955901	0.077379417	10.35961729	89.32492602	2.939188196	0.107787658	0.003472102	0.039385585	6.454816286	0.038380349	0.218725317	0.006919458	0.020822055	0.032977905	0.012561236	0.364393545	54.55120101	1.162652039	0.073354117	0.02354049	0.610894281	0.041384305	0.092081031	0.132701422	0.017970259	0	0.042131873	52.98446443	14.71740647	0.081366965	1.414738795	0.044629575	0.021378942	0	0.04952947	0.03164557	0.027023375	0.179977503
vogue1668_Gardnerella_vaginalis_C	0.397416791	0.06287331	98.90171258	0.073691968	0.154487873	1.864677677	0.427655025	2.851073345	0.09314456	64.94156928	3.327787022	1.192946058	0.080742834	0.208588957	0	0	0.332225914	0	1.572718779	3.028546587	45.58558559	12.08576998	5.265289591	4.421221865	16.31234669	1.709562277	0.037119525	0.152657189	0.040627285	10.1242236	0.389554177	94.20174742	1.469809322	0.038774719	0.09658725	0.067107338	0.119514968	0.109577033	0.009137949	0	0.067888663	75.98152425	0.031377471	0.007628347	0.012815584	0.014369055	0.054333062	0.104202848	5.05655356	3.401109057	0.098135427	0	4.536566289	10.33295063	0.189393939	0.045162482	0.020807324	0.026085822	0.379285193	0	0.02277593	0	0	0.136309422	0.268096515	0.109051254	8.695652174	53.6271809	0.002294841	0.782751991	0.026755578	0.011801267	0	0.08605852	0	0.577557756	0.147505423	0	8.902402973	31.68970497	0	0	0	6.875477464	1.299119605	0.2548395	0	0.143061516	0	1.496421601	0	0.011123471	63.54779589	0	0	83.53140917	0	3.380539059	0.076617992	0	0.023781213	53.70251127	0	0	0.670241287	18.07439825	0.020169423	0	0	0	0	0	0.010546298	10.70544554	0	0.069112842	0	0	0	0	0	0.021267546	0	0	0	0	0	0	0.017656406	0.077399381	0	0	0	1.111736561	0.270124257	0	0.292184076	0.043457477	65.06400564	0.147874307	0.771775083	0.934299774	0.033921303	0.072659332	2.212475255	1.419144648	4.364424267	0	0.31282586	10.35284994	0.041742034	10.6738223	30.07253115	0.259352684	0	0.051102351	0.229639957	0.042762455	1.26568585	0.046375019	0.453309157	7.008368201	0.428115513	0.082320162	0.189035917	0.040575006	56.02204571	2.276295133	0	9.028755279	57.12515489	0.023984924	0.008742532	0.112065745	2.90718671	0.220022002	0.070543183	0	0.190241144	5.354596136	0.189663348	0.014795088	0.034141345	0.022373033	0	0.047066206	0	0.737463127	0.01026694	1.252609603	0.009433962	0	0.08605323	0	0	0	0	0.476417342	0.00375136	0	0.093962885	0	0	0	0	0.040778877	0.776397516	6.374032963	0.03117207	0.619482732	1.139240506	3.37800468	0	0	0.549927641	4.705144291	0.660194175	0	0.008101102	0.011939823	0	0.628535512	0.246710526	0.012648621	0.023156188	0	0	0	0.024509804	17.35985533	3.097982709	0.16064257	1.715615004	0.057603687	0.792864222	0.034614053	3.171347428	1.013634733	3.502080444	0.080780105	18.45824411	2.899728997	20.44134727	0	0	0.114220445	0.065075922	0	0.009559772	11.52822151	0	0	0.014267371	0.006097561	0.877192982	0.134778963	0.015076134	0.025974026	2.075774196	0.012583365	75.52678512	1.899837672	0.11284559	0.022626994	0.145067698	0.23340249	0.060114217	0.211161388	1.113398204	19.86607143	0.06355259	0.572246066	0	0.881834215	0	0	0	0	0.048911714	0.167504188	0	0.325027086	0.014197991	0	0	0.548696845	1.268191646	6.029867568	1.973353444	0.826446281	0.01966665	0.027658692	0.031796502	3.339958943	0.320256205	0.306614104	0.145613396	0.132082948	1.461988304	0.693374422	0.092506938	2.833844663	2.036021926	0.616297649	69.51468189	17.17171717	3.593556382	7.749675746	3.404694351	0.547674035	0.080201333	5.422802222	0.35030989	0.048609423	0.196927924	17.775571	0.191901746	9.320128805	0.013838915	0.016657644	0	0.012561236	1.093180635	0	0.57834486	0.036677058	0.02354049	0.526047853	0.005173038	0.184162063	0.037914692	0.062895907	0.040021345	0.063197809	17.35077678	77.62868338	38.75101709	93.91198469	0.126450461	0.010689471	0.036354823	5.646359584	0.443037975	0.040535063	3.329583802
