"","kw.ep","kw.eBH","glm.ep","glm.eBH"
"Clostridium celatum",0.503105066978493,0.888155178277355,0.501667037515763,0.892070133985879
"Clostridium cellulolyticum",0.487745590525039,0.880275948927636,0.484472401283093,0.889799595323866
"Clostridium colicanis",0.510878394988444,0.888740033097298,0.524338371344287,0.899593462551621
"Clostridium drakei",0.482953617979998,0.888824205072549,0.493643100653509,0.899346901911443
"Clostridium genomosp. BVAB3",0.250381703512143,0.795199126687925,0.203387483641188,0.789026038861211
"Clostridium hylemonae",0.518197360034124,0.89247257370354,0.489138937448684,0.901401293440672
"Clostridium leptum",0.477259693114198,0.880863761708599,0.4836865992021,0.890202108947215
"Clostridium methylpentosum",0.558286458866066,0.904369897659531,0.557979332908732,0.913080147460346
"Clostridium nexile",0.482006977851702,0.878894140142599,0.518167494940176,0.88311142357569
"Clostridium papyrosolvens",0.471677942643148,0.877463186192822,0.498520901362543,0.886210953840089
"Clostridium saccharoperbutylacetonicum",0.0672514387298937,0.558749933001663,0.132414390364196,0.591504909464803
"Clostridium scindens",0.494923762335137,0.877745715225342,0.532605318206221,0.898474751160844
"Clostridium stercorarium subsp. stercorarium",0.447881393827884,0.881158163440908,0.4279655230351,0.881078971615919
"Clostridium symbiosum",0.494925825791294,0.873762207516254,0.471285906837925,0.877384588717459
"Clostridium termitidis",0.44477067979238,0.874063743640464,0.478975228403507,0.894911716457969
"Collinsella aerofaciens",0.463591448518424,0.88676948797882,0.461158815008283,0.882611600708225
"Collinsella intestinalis",0.485590548677783,0.888301305095576,0.525644901956923,0.900067916994901
"Comamonas terrigena",0.556407837793161,0.908755859927902,0.506689536764973,0.897656215354885
"Conexibacter woesei",0.475688585281449,0.889513360238221,0.487302238719149,0.905370426760923
"Coprococcus catus",0.479426471923231,0.882551637621474,0.508229618224879,0.90423555139511
"Coprococcus eutactus",0.403753836070832,0.854212168053874,0.390736982479252,0.863591359749341
"Corynebacterium accolens",0.458774007402985,0.876475835059362,0.474675606358251,0.876456045616394
"Corynebacterium amycolatum",0.503074957169718,0.884545195744475,0.524206812356713,0.902369249194986
"Corynebacterium casei",0.469891768144764,0.87619632258758,0.472360337016829,0.883315885799647
"Corynebacterium cystitidis",0.438606867922088,0.872218941990848,0.48154952991271,0.896953157456813
"Corynebacterium flavescens",0.50149946583412,0.889585274436815,0.541059876635105,0.911819957149427
"Corynebacterium genitalium",0.511843251278617,0.901284821160584,0.5043662123981,0.909100872947863
"Corynebacterium glucuronolyticum",0.456932035839151,0.869892644827297,0.486380001557606,0.884900224167575
"Corynebacterium halotolerans",0.521568562406578,0.899239715985619,0.522727751179432,0.918691215447244
"Corynebacterium jeikeium",0.534175675315599,0.89604791341127,0.486836138386008,0.905396426485997
"Corynebacterium kroppenstedtii",0.449468975211552,0.874304666175101,0.470280215354495,0.891658544228354
"Corynebacterium lipophiloflavum",0.563232535369947,0.910463884121846,0.587821515245779,0.910383632036483
"Corynebacterium resistens",0.474406774478873,0.880114648254782,0.477615977878244,0.888372637167811
