"","kw.ep","kw.eBH","glm.ep","glm.eBH"
"Subdoligranulum variabile",0.504031668354489,0.90582006505838,0.546317204019065,0.924486505448885
"Succinivibrio dextrinosolvens",0.472354192313133,0.892319925903937,0.465453908300375,0.903331747846581
"Sulfurihydrogenibium azorense",0.519559055020351,0.915200387896398,0.554211287226457,0.93117757031836
"Sulfurihydrogenibium yellowstonense",0.45493048110246,0.875270334298312,0.475291831924048,0.901726469049133
"Sutterella wadsworthensis",0.446341388587128,0.873568096753115,0.477828881647646,0.889311794943408
"Symbiobacterium thermophilum",0.51403807599613,0.902336432681891,0.534347677224865,0.906651240600829
"Synechococcus elongatus",0.428408529103861,0.87693008486275,0.450623045336484,0.894909425239199
"Tannerella forsythia",0.500794484249077,0.896200303574799,0.500344379960525,0.908349803693522
"Taylorella equigenitalis",0.508652882886847,0.902231629777754,0.514617048611421,0.921415120085755
"Telluria mixta",0.504354128820599,0.901428138704018,0.495534490637575,0.913801463028824
"Terrimonas ferruginea",0.490968779753603,0.896708090648731,0.504868822224415,0.907741108540698
"Tetrasphaera australiensis",0.459480864260218,0.864554368059833,0.471064443850751,0.871258119195259
"Tetrasphaera elongata",0.500351456744038,0.894871680432661,0.48876478946737,0.907886030160827
"Tetrasphaera vanveenii",0.513761977529017,0.898745014027132,0.504085169443577,0.911112161971298
"Thermaerobacter subterraneus",0.543552370816478,0.91588046905572,0.518812368422846,0.932912839796717
"Thermoanaerobacter thermocopriae",0.512074306181948,0.901572320862502,0.512159253251788,0.910327864306203
"Thermobacillus composti",0.535601538254371,0.906736026734483,0.529947913244716,0.916687385282805
"Thermobispora bispora",0.496778575754363,0.891803527651334,0.494584853519268,0.908961621967675
"Thermodesulfovibrio yellowstonii",0.460181044510797,0.886622095504916,0.498536542079548,0.902300038441029
"Thiobacillus denitrificans",0.522508503812863,0.901194385797476,0.516997023916119,0.903729015146008
"Treponema brennaborense",0.498067475840974,0.90260343220575,0.503247161068725,0.914433643712077
"Treponema primitia",0.518014251712127,0.896821872861758,0.508864463960515,0.91006256113082
"Treponema succinifaciens",0.49775947361889,0.907651485877104,0.506862166823082,0.919099488852857
"Treponema vincentii",0.498558249026856,0.895978994789056,0.498454188997708,0.902379365408071
"Trichechus manatus latirostris ",0.441796323137646,0.872655251510205,0.476890229549183,0.904144937109801
"Truepera radiovictrix",0.485257473248973,0.881681951550297,0.465216896092358,0.904793336548064
"Variovorax paradoxus",0.169709248196083,0.704646887437108,0.197011533718391,0.731215551063271
"Veillonella atypica",0.512240485926976,0.893405718342431,0.5216818385271,0.900088272002046
"Veillonella parvula",0.520544688224499,0.898982340645977,0.52497325350037,0.919467359823992
"Veillonella ratti",0.513067333091487,0.899958044432223,0.522899433356803,0.911702545954835
"Verrucomicrobium spinosum",0.529556943667136,0.912875425811775,0.535326897754606,0.926066598717105
"Verticillium albo-atrum",0.50641659913887,0.912727723626777,0.487692495955142,0.912372099369018
"Vibrio chagasii",0.534291209737833,0.916267556132758,0.534356785942695,0.929608250184351
"Vibrio cholerae",0.510327459545189,0.909163087347704,0.506723648731833,0.921169398559878
"Vibrio cyclitrophicus",0.483890541320783,0.905308867925286,0.493302828707017,0.910536112044689
"Victivallis vadensis",0.478372069476479,0.887797141919827,0.474824170678024,0.890415263410786
"Weissella viridescens",0.498949627756836,0.89542438784808,0.488784639054448,0.901487382014373
"Zunongwangia profunda",0.538875405323135,0.91794246318148,0.540165729363783,0.937330985726353
