1204521,Other Myoviridae
1572754,Other Podoviridae
1540097,Other Podoviridae
307467,Alphabaculovirus
1391034,Other Viruses
1510155,Mardivirus
11775,Gammaretrovirus
1325731,Other Phages
908819,Other Myoviridae
1398177,Ranavirus
1640978,Other Phages
915429,Gammapapillomavirus
1070415,Gammapapillomavirus
746832,Gammapapillomavirus
931209,Gammapapillomavirus
1070408,Gammapapillomavirus
1070410,Gammapapillomavirus
40539,Gammapapillomavirus
338323,Gammapapillomavirus
565537,Gammapapillomavirus
915425,Gammapapillomavirus
1315265,Gammapapillomavirus
765051,Gammapapillomavirus
915427,Gammapapillomavirus
915428,Gammapapillomavirus
1458842,Other Siphoviridae
447909,Other Viruses
379529,Glossinavirus
419435,Ichnovirus
1622193,Other Siphoviridae
981323,Other Siphoviridae
1289570,Hpunalikevirus
29250,Other Nudiviridae
1128424,Other Nudiviridae
1367203,Alphabaculovirus
10407,Orthohepadnavirus
11103,Hepacivirus
45617,Other Retroviridae
10298,Simplexvirus
10310,Simplexvirus
10376,Lymphocryptovirus
10377,Lymphocryptovirus
36352,Lymphocryptovirus
82830,Lymphocryptovirus
10359,Cytomegalovirus
10360,Cytomegalovirus
10362,Cytomegalovirus
10368,Roseolovirus
10370,Roseolovirus
32604,Roseolovirus
111469,Rhadinovirus
11676,Lentivirus
108098,Mastadenovirus
129951,Mastadenovirus
28278,Mastadenovirus
31545,Mastadenovirus
46924,Mastadenovirus
46938,Mastadenovirus
130310,Mastadenovirus
216370,Mastadenovirus
10566,Other Papillomaviridae
909331,Gammapapillomavirus
1647924,Gammapapillomavirus
931210,Gammapapillomavirus
909333,Gammapapillomavirus
1165934,Other Papillomaviridae
1434987,Gammapapillomavirus
1434988,Gammapapillomavirus
1472342,Other Papillomaviridae
10632,Betapolyomavirus
265522,Ichnovirus
766178,Ictalurivirus
104664,Mandarivirus
345201,Chloriridovirus
1654582,Other Nudiviridae
1194091,Other Podoviridae
255431,Other Siphoviridae
51369,Other Siphoviridae
508419,C5likevirus
980881,Other Phages
37105,Other Siphoviridae
363555,Other Myoviridae
632112,Other Myoviridae
755164,Other Myoviridae
1552735,Other Siphoviridae
947980,Other Siphoviridae
1567484,Other Myoviridae
1567453,Other Siphoviridae
12348,Other Siphoviridae
298338,Other Myoviridae
496874,Other Siphoviridae
578234,Other Siphoviridae
33769,Other Phages
1416334,Other Myoviridae
12417,Other Siphoviridae
1206110,Other Myoviridae
52979,Other Siphoviridae
1399941,Other Siphoviridae
235201,Phijlunalikevirus
438780,Other Siphoviridae
947981,Other Siphoviridae
139871,Other Phages
741942,Other Siphoviridae
475178,Other Siphoviridae
31537,C2likevirus
665883,Skunalikevirus
1412875,Other Siphoviridae
1642929,Alphabaculovirus
1307956,Alphabaculovirus
1486429,Other Siphoviridae
1536605,Other Siphoviridae
912321,Other Siphoviridae
10449,Alphabaculovirus
10325,Simplexvirus
47929,Cytomegalovirus
45455,Lymphocryptovirus
137443,Simplexvirus
78219,Alphabaculovirus
944644,Marseilleviridae
1128140,Other Mimiviridae
1235314,Other Mimiviridae
493803,Other Polyomaviridae
1527771,Other Podoviridae
446529,Other Siphoviridae
755272,Other dsDNA Viruses
1195364,Other Papillomaviridae
10279,Molluscipoxvirus
10280,Molluscipoxvirus
1034805,Other Viruses
985782,Other Mimiviridae
1128131,Other Mimiviridae
1247379,Other Mimiviridae
10366,Muromegalovirus
79700,Muromegalovirus
11786,Gammaretrovirus
438045,Gammaretrovirus
523909,Muscavirus
1458717,Other Siphoviridae
1536603,Other Siphoviridae
1486472,Other Siphoviridae
1211282,L5likevirus
1340824,Other Siphoviridae
1647300,Other Siphoviridae
1354512,Other Siphoviridae
540068,L5likevirus
1589274,Other Siphoviridae
1052673,Omegalikevirus
1034150,Che8likevirus
35238,Other Podoviridae
1487700,Other Nudiviridae
1289473,Crocodylidpoxvirus
1144381,Omikronpapillomavirus
10258,Parapoxvirus
938082,Other Phycodnaviridae
490711,Alphabaculovirus
10508,Other Adenoviridae
558016,Alphabaculovirus
333750,Alphapapillomavirus
363628,Other Anelloviridae
687329,Other Anelloviridae
1034771,Other Anelloviridae
181083,Chlorovirus
346673,Coccolithovirus
372443,Coccolithovirus
10358,Cytomegalovirus
28883,Other dsDNA Viruses
35237,Other dsDNA Viruses
51368,Other dsDNA Viruses
102294,Other dsDNA Viruses
128706,Other dsDNA Viruses
12059,Enterovirus
11095,Pestivirus
153135,Gammaretrovirus
10292,Other Herpesviridae
10293,Other Herpesviridae
10374,Other Herpesviridae
186764,L5likevirus
11652,Lentivirus
10375,Lymphocryptovirus
10509,Mastadenovirus
549779,Other Mimiviridae
985780,Other Mimiviridae
10663,T4likevirus
196896,Other Myoviridae
329380,T4likevirus
1206898,Twortlikevirus
1636617,Cp220likevirus
151340,Other Papillomaviridae
173087,Other Papillomaviridae
334211,Pipapillomavirus
12333,Other Phages
38018,Other Phages
278008,Other Phages
306552,Other Phages
10501,Other Phycodnaviridae
10744,Other Podoviridae
196895,Other Podoviridae
481851,N4likevirus
542836,Other Podoviridae
10492,Ranavirus
40272,Roseolovirus
10699,Other Siphoviridae
196894,Other Siphoviridae
1623298,Phietalikevirus
1623300,Phijlunalikevirus
1623303,Sfi1unalikevirus
1623304,Sfi21dtunalikevirus
35342,Other ssDNA Viruses
110456,T7likevirus
329157,T7likevirus
12234,Tobamovirus
10239,Other Viruses
186616,Other Viruses
340016,Other Viruses
10398,Macavirus
754053,Other Siphoviridae
1349409,Other dsDNA Viruses
1605721,Other dsDNA Viruses
1349410,Other dsDNA Viruses
106332,Lymphocryptovirus
990303,Other Papillomaviridae
346932,Chlorovirus
381899,Chlorovirus
399781,Chlorovirus
1278246,Chlorovirus
380598,Chlorovirus
1278247,Chlorovirus
1278254,Chlorovirus
1278261,Chlorovirus
46021,Chlorovirus
342564,Hpunalikevirus
1204539,Other Siphoviridae
1127516,Other Myoviridae
1074206,Other Papillomaviridae
251749,Prymnesiovirus
755273,Other dsDNA Viruses
10743,Lambdalikevirus
129861,Other Phages
334523,Other Phages
192584,Betabaculovirus
764030,Aviadenovirus
1450746,Pithovirus
236244,Other Podoviridae
1647386,Other Siphoviridae
35265,Mastadenovirus
1472911,Protoparvovirus
1537166,Other ssDNA Viruses
445688,Other Myoviridae
444878,Other Phages
1500801,Other Siphoviridae
1567485,Other Siphoviridae
36355,Betabaculovirus
129726,Parapoxvirus
1235689,Other Podoviridae
151599,Other Siphoviridae
31535,D3likevirus
1462581,Other Siphoviridae
1161927,Other Myoviridae
1335230,Other Myoviridae
1204538,T7likevirus
988656,T7likevirus
942165,T7likevirus
998086,Phikzlikevirus
1500757,Other Siphoviridae
1279082,Other Myoviridae
1279083,Other Podoviridae
1273450,Other Myoviridae
1114179,Other Podoviridae
1449437,Other Phages
1592335,Alphabaculovirus
754048,Other Myoviridae
11976,Lagovirus
551790,Phikmvlikevirus
482058,Other Myoviridae
929833,Other Myoviridae
1458697,Other Siphoviridae
1527770,Other Myoviridae
1109713,Other Siphoviridae
1109714,Other Phages
691966,Other Siphoviridae
691964,Other Siphoviridae
1109715,L5likevirus
1109716,L5likevirus
1636270,Other Podoviridae
136084,Other Podoviridae
182851,Other Siphoviridae
10353,Simplexvirus
10381,Rhadinovirus
12426,T5likevirus
136966,Other Anelloviridae
1165908,Mastadenovirus
11723,Lentivirus
1518022,Other Siphoviridae
10454,Alphabaculovirus
307454,Betabaculovirus
10455,Alphabaculovirus
10456,Alphabaculovirus
359919,Betabaculovirus
566270,Alphabaculovirus
320836,Other Siphoviridae
320846,Phietalikevirus
320840,Phietalikevirus
320839,3alikevirus
1500386,Other Siphoviridae
259901,77likevirus
320841,Phietalikevirus
1610872,Other Siphoviridae
1197952,Phietalikevirus
1340769,Other Myoviridae
1572704,Other Myoviridae
379501,Phietalikevirus
1147042,Other Siphoviridae
1147043,Other Siphoviridae
1610831,Kayvirus
1392231,Other Phages
306323,Sfi1unalikevirus
870471,Other Phages
646413,Other Siphoviridae
350104,Other Phages
112023,Sfi21dtunalikevirus
459845,Sfi1unalikevirus
633135,Sfi21dtunalikevirus
682370,Sfi1unalikevirus
230871,Ahjdlikevirus
10747,Other Podoviridae
10748,Other Podoviridae
59241,Other Siphoviridae
90410,Sfi21dtunalikevirus
12402,Other Myoviridae
372457,Other Siphoviridae
85154,Sfi1unalikevirus
644007,Other Siphoviridae
537874,Other Siphoviridae
1289595,Other Phages
1289596,Other Podoviridae
423476,Other Siphoviridae
1289597,Other Podoviridae
1289600,Other Phages
1239381,Other Siphoviridae
1289601,Other Podoviridae
1277891,Other Podoviridae
157924,Other Siphoviridae
413066,Other Siphoviridae
1208587,Sap6likevirus
1566990,Other Siphoviridae
1589270,Other Podoviridae
1385385,Other Siphoviridae
73422,Other Siphoviridae
870469,Other Phages
1051631,Other Siphoviridae
1239386,Other Siphoviridae
1204525,Other Siphoviridae
10345,Varicellovirus
1298531,Fuselloviridae
1079998,T4likevirus
1493511,T4likevirus
753085,Other Siphoviridae
754042,Other Siphoviridae
445685,Other Myoviridae
445684,Other Myoviridae
1126885,Other Siphoviridae
10479,Alphalipothrixvirus
1352511,Panicovirus
12242,Tobamovirus
12253,Tobamovirus
1391702,Tobamovirus
432261,Other Anelloviridae
687370,Betatorquevirus
687375,Betatorquevirus
68887,Other Anelloviridae
687349,Alphatorquevirus
687350,Alphatorquevirus
93678,Other Anelloviridae
927810,Totivirus
10397,Other Herpesviridae
186617,Other Viruses
1211417,Other Phages
936059,Upsilonpapillomavirus
1636271,Other Siphoviridae
759389,Chrysovirus
573173,Other Phages
573174,Other Phages
573176,Other Siphoviridae
573175,Other Myoviridae
1589298,T5likevirus
754057,Other Phages
261726,Hapunalikevirus
1500713,Other Myoviridae
342409,Whispovirus
1608100,Rhabdoviridae
331278,Other Myoviridae
172667,Other Siphoviridae
