1204539,1204539
12059,Enterovirus
1206110,1206110
12062,Enterovirus
12067,Enterovirus
120686,Alphapapillomavirus
1206898,Twortlikevirus
12071,Enterovirus
12072,Enterovirus
1208587,Sap6likevirus
1211282,L5likevirus
1211387,1211387
1211417,1211417
1219875,Alphabaculovirus
12234,Tobamovirus
12242,Tobamovirus
12253,Tobamovirus
12333,12333
12348,12348
1235314,1235314
1235689,1235689
1239381,1239381
1239386,1239386
12402,12402
12417,12417
12426,T5likevirus
1247379,1247379
1264700,1264700
1273087,1273087
1273450,1273450
1277891,1277891
1278246,Chlorovirus
1278247,Chlorovirus
1278254,Chlorovirus
1278261,Chlorovirus
1278270,Chlorovirus
1279082,1279082
1279083,1279083
1285382,1285382
128706,128706
1289473,Crocodylidpoxvirus
1289570,Hpunalikevirus
1289595,1289595
1289596,1289596
1289597,1289597
1289600,1289600
1289601,1289601
1293539,Betaentomopoxvirus
1296660,1296660
129724,Alphapapillomavirus
129726,Parapoxvirus
1298531,1298531
129861,129861
129951,Mastadenovirus
130310,Mastadenovirus
1307956,Alphabaculovirus
1308863,1308863
1315265,Gammapapillomavirus
1325372,1325372
1325731,1325731
1327037,1327037
1327985,1327985
1327993,1327993
1328030,1328030
1335230,1335230
1340769,1340769
1340824,1340824
1349409,1349409
1349410,1349410
1352511,Panicovirus
1354512,1354512
136084,136084
1367203,Alphabaculovirus
1367205,Alphabaculovirus
136966,136966
137443,Simplexvirus
138184,Macavirus
1385385,1385385
138949,Enterovirus
1391034,1391034
1391702,Tobamovirus
1392231,1392231
1398177,Ranavirus
139871,139871
1399941,1399941
1401297,Phikmvlikevirus
1406780,N4likevirus
1406792,1406792
1412875,1412875
1416334,1416334
1421421,Coccolithovirus
1421422,Coccolithovirus
1421423,Coccolithovirus
1421424,Coccolithovirus
1429768,1429768
1434987,Gammapapillomavirus
1434988,Gammapapillomavirus
1449437,1449437
1450746,Pithovirus
1458697,1458697
1458717,1458717
1458842,1458842
146015,Proboscivirus
1461100,Mimivirus
1462581,1462581
1472342,1472342
1472717,Lambdapapillomavirus
1472911,Protoparvovirus
1474867,1474867
1481186,1481186
1484571,Orbivirus
1484958,Alphapapillomavirus
1486429,1486429
1486472,1486472
1487700,1487700
1493511,T4likevirus
1498168,1498168
1500386,1500386
1500713,1500713
1500757,1500757
1500801,1500801
150546,Alphapapillomavirus
1510155,Mardivirus
151340,151340
151599,151599
1518022,1518022
1520006,Aviadenovirus
1522092,1522092
1527770,1527770
1527771,1527771
153135,Gammaretrovirus
1535248,1535248
1536603,1536603
1536605,1536605
1537166,1537166
1540097,1540097
1552735,1552735
1566990,1566990
1567011,1567011
1567012,1567012
1567014,1567014
1567453,1567453
1567484,1567484
1567485,1567485
1572704,1572704
1572754,1572754
1574422,1574422
157924,157924
1582152,1582152
158683,Ascovirus
1589270,1589270
1589274,1589274
1589298,T5likevirus
1589751,1589751
1592335,Alphabaculovirus
1597976,1597976
1605721,1605721
1608100,1608100
1610831,Kayvirus
1610872,1610872
161494,Alphabaculovirus
1622193,1622193
1623298,Phietalikevirus
1623300,Phijlunalikevirus
1623303,Sfi1unalikevirus
1623304,Sfi21dtunalikevirus
1636270,1636270
1636271,1636271
1636617,Cp220likevirus
1640885,1640885
1640978,1640978
1642929,Alphabaculovirus
1647300,1647300
1647385,1647385
1647386,1647386
1647924,Gammapapillomavirus
1654582,1654582
170325,Varicellovirus
171370,Alphapapillomavirus
172667,172667
173087,173087
180230,Cyprinivirus
181083,Chlorovirus
181212,Coccolithovirus
181216,Coccolithovirus
182851,182851
186616,186616
186617,186617
186764,L5likevirus
187397,Coccolithovirus
192584,Betabaculovirus
196894,196894
196895,196895
196896,196896
202250,Alphapapillomavirus
202252,Alphapapillomavirus
212035,Mimivirus
216370,Mastadenovirus
217733,Ranavirus
230871,Ahjdlikevirus
235201,Phijlunalikevirus
236244,236244
242527,Bcep22likevirus
251749,Prymnesiovirus
255431,255431
259901,77likevirus
261726,Hapunalikevirus
265522,Ichnovirus
278008,278008
279006,T4likevirus
279280,Bppunalikevirus
28278,Mastadenovirus
28358,28358
28883,28883
29250,29250
294382,294382
298338,298338
306323,Sfi1unalikevirus
306552,306552
307454,Betabaculovirus
307467,Alphabaculovirus
31535,D3likevirus
31537,C2likevirus
31545,Mastadenovirus
31552,Alphapapillomavirus
315953,Bicaudavirus
317878,Cyprinivirus
318569,Enterovirus
320836,320836
320839,3alikevirus
320840,Phietalikevirus
320841,Phietalikevirus
320846,Phietalikevirus
322019,Chlorovirus
32604,Roseolovirus
329157,T7likevirus
329380,T4likevirus
331278,331278
333750,Alphapapillomavirus
333753,Alphapapillomavirus
333754,Alphapapillomavirus
333757,Alphapapillomavirus
333759,Alphapapillomavirus
333760,Alphapapillomavirus
333761,Alphapapillomavirus
333763,Alphapapillomavirus
333764,Alphapapillomavirus
333765,Alphapapillomavirus
333766,Alphapapillomavirus
333767,Alphapapillomavirus
333769,Alphapapillomavirus
333770,Alphapapillomavirus
333771,Alphapapillomavirus
333772,Alphapapillomavirus
333924,Betapapillomavirus
334210,Alphapapillomavirus
334211,Pipapillomavirus
334523,334523
337039,Alphapapillomavirus
337041,Alphapapillomavirus
337042,Alphapapillomavirus
337043,Alphapapillomavirus
337044,Alphapapillomavirus
337050,Alphapapillomavirus
337051,Betapapillomavirus
33706,33706
33769,33769
338323,Gammapapillomavirus
338326,Alphapapillomavirus
338327,Alphapapillomavirus
338473,338473
340016,340016
342409,Whispovirus
342564,Hpunalikevirus
345201,Chloriridovirus
346673,Coccolithovirus
346932,Chlorovirus
350104,350104
35237,35237
35238,35238
35244,Varicellovirus
35265,Mastadenovirus
35270,Alpharetrovirus
35294,Enterovirus
35342,35342
359919,Betabaculovirus
360397,Chipapillomavirus
36352,Lymphocryptovirus
36355,Betabaculovirus
363555,363555
363628,363628
364745,Betabaculovirus
368735,Tobamovirus
37105,37105
37114,Alphapapillomavirus
37115,Alphapapillomavirus
37116,Alphapapillomavirus
37119,Alphapapillomavirus
37120,Alphapapillomavirus
372443,Coccolithovirus
372457,372457
379501,Phietalikevirus
379529,Glossinavirus
37957,Betapapillomavirus
37959,Betapapillomavirus
379891,Alphabaculovirus
38018,38018
380598,Chlorovirus
381899,Chlorovirus
384848,384848
39457,Alphapapillomavirus
396034,396034
39640,Bracovirus
39724,39724
399781,Chlorovirus
40272,Roseolovirus
40539,Gammapapillomavirus
40631,N15likevirus
413066,413066
417280,Pbunalikevirus
419435,Ichnovirus
419544,Betapapillomavirus
423476,423476
427343,Betapapillomavirus
431894,Bcepmulikevirus
432261,432261
438045,Gammaretrovirus
438780,438780
44028,Alphapapillomavirus
44088,Avipoxvirus
444878,444878
445684,445684
445685,445685
445688,445688
446529,446529
447909,447909
45101,Enterovirus
45240,Alphapapillomavirus
45455,Lymphocryptovirus
45617,45617
458639,458639
459845,Sfi1unalikevirus
46021,Chlorovirus
46924,Mastadenovirus
46938,Mastadenovirus
471183,Alphapapillomavirus
471184,Alphapapillomavirus
471185,Alphapapillomavirus
471186,Alphapapillomavirus
475178,475178
47929,Cytomegalovirus
481851,N4likevirus
482058,482058
490711,Alphabaculovirus
490892,Badnavirus
493803,493803
496874,496874
50292,Cytomegalovirus
508419,C5likevirus
51033,Alphapapillomavirus
51368,51368
51369,51369
518830,518830
523909,Muscavirus
52979,52979
537874,537874
540068,L5likevirus
542836,542836
549779,549779
551790,Phikmvlikevirus
558016,Alphabaculovirus
565537,Gammapapillomavirus
566270,Alphabaculovirus
573173,573173
573174,573174
573175,573175
573176,573176
578234,578234
587348,Betapapillomavirus
59241,59241
632112,632112
633135,Sfi21dtunalikevirus
644007,644007
646413,646413
654911,Ampullavirus
654926,Phaeovirus
66261,Alphapapillomavirus
665883,Skunalikevirus
673376,673376
682370,Sfi1unalikevirus
687329,687329
687349,Alphatorquevirus
687350,Alphatorquevirus
687370,Betatorquevirus
687375,Betatorquevirus
68887,68887
691964,691964
691966,691966
693272,Cafeteriavirus
696069,Mastadenovirus
696746,Betapapillomavirus
702718,702718
73422,73422
735496,Alphapapillomavirus
741942,741942
746832,Gammapapillomavirus
749413,749413
753085,753085
754042,754042
754048,754048
754053,754053
754057,754057
754068,754068
755164,755164
755272,755272
755273,755273
756282,756282
759389,Chrysovirus
764030,Aviadenovirus
764561,764561
764562,764562
765051,Gammapapillomavirus
765052,Betapapillomavirus
765054,Betapapillomavirus
765056,Betapapillomavirus
766178,Ictalurivirus
768739,Proboscivirus
78219,Alphabaculovirus
79700,Muromegalovirus
79890,Varicellovirus
82830,Lymphocryptovirus
85154,Sfi1unalikevirus
85618,Rhadinovirus
857312,857312
870469,870469
870471,870471
871584,871584
889812,Alphapapillomavirus
90410,Sfi21dtunalikevirus
908819,908819
909331,Gammapapillomavirus
909333,Gammapapillomavirus
911573,911573
912321,912321
915425,Gammapapillomavirus
915427,Gammapapillomavirus
915428,Gammapapillomavirus
915429,Gammapapillomavirus
925984,925984
927771,Betapapillomavirus
927810,Totivirus
929833,929833
931209,Gammapapillomavirus
931210,Gammapapillomavirus
931244,Alphapapillomavirus
933845,Prasinovirus
936059,Upsilonpapillomavirus
93678,93678
938082,938082
940838,Alphapapillomavirus
942165,T7likevirus
944644,944644
947980,947980
947981,947981
980881,980881
981323,981323
985780,985780
985782,985782
988656,T7likevirus
990302,Betapapillomavirus
990303,990303
990305,Dyoomikronpapillomavirus
998086,Phikzlikevirus
