"","kw.ep","kw.eBH","glm.ep","glm.eBH"
"Clostridium aminophilum",0.495165229779435,0.870871062278836,0.524859226504792,0.880794510753052
"Clostridium celatum",0.511531875996182,0.884797773697774,0.525619485322371,0.887898584944776
"Clostridium cellulolyticum",0.454029751700171,0.857735210197086,0.460758135047479,0.865169235475282
"Clostridium colicanis",0.530622377386489,0.886087893284335,0.542647718026917,0.894939247533171
"Clostridium drakei",0.486616824561417,0.867071119194837,0.482728667229319,0.858034019615393
"Clostridium genomosp. BVAB3",0.445686080281177,0.851935540189453,0.463269185309106,0.87800737675737
"Clostridium hylemonae",0.526270129561825,0.886764691101467,0.506165355003468,0.882438645476222
"Clostridium leptum",0.548401431461747,0.886515121114985,0.543606924170411,0.897289543214369
"Clostridium methylpentosum",0.484769310692601,0.874211554119547,0.495506475991626,0.88194967061244
"Clostridium nexile",0.428618256168198,0.840504880858652,0.459816873846147,0.852436670484334
"Clostridium papyrosolvens",0.476726610615651,0.865703283480638,0.477977183737659,0.865279575195908
"Clostridium saccharoperbutylacetonicum",0.08757881359351,0.509222298302435,0.148609671349388,0.584556546503395
"Clostridium scindens",0.503875523298008,0.877104053290433,0.495536999931708,0.881673879535548
"Clostridium stercorarium subsp. stercorarium",0.437677824833793,0.848102616014897,0.436806590544495,0.853194199450462
"Clostridium symbiosum",0.49855705138512,0.871081431176225,0.488945642064129,0.876061461965169
"Clostridium termitidis",0.515279719849646,0.881068207141151,0.546990204925497,0.89239374989312
"Collinsella aerofaciens",0.453918168199175,0.856423291936879,0.479390232591045,0.868842175079021
"Collinsella intestinalis",0.478476972783687,0.868667456239292,0.485855740706345,0.880096675622556
"Comamonas terrigena",0.554773397200971,0.88917864995323,0.523599733228835,0.888439616962601
"Conexibacter woesei",0.503027258277369,0.878117297751407,0.500827970590591,0.884099130023597
"Coprococcus catus",0.515391386500329,0.879062169977009,0.521917460111876,0.889956413609764
"Coprococcus eutactus",0.374197732137496,0.808633050881352,0.381084015631717,0.829794060833685
"Corynebacterium accolens",0.274005528146827,0.749217327682638,0.295854444401222,0.740481879258406
"Corynebacterium amycolatum",0.500310615296998,0.873568394774509,0.502313272136611,0.884530235053333
"Corynebacterium casei",0.520760069346179,0.878810654401491,0.524209060324872,0.897108580557236
"Corynebacterium cystitidis",0.498251277185413,0.866898131560026,0.493668258440303,0.866103185850475
