915427,Papillomaviridae
915428,Papillomaviridae
1458842,Siphoviridae
447909,Other Viruses
379529,Hytrosaviridae
419435,Polydnaviridae
1622193,Siphoviridae
981323,Siphoviridae
1289570,Myoviridae
29250,Nudiviridae
1128424,Nudiviridae
1367203,Baculoviridae
10407,Hepadnaviridae
11103,Flaviviridae
45617,Retroviridae
10298,Herpesviridae
10310,Herpesviridae
10376,Herpesviridae
10377,Herpesviridae
36352,Herpesviridae
82830,Herpesviridae
10359,Herpesviridae
10360,Herpesviridae
10362,Herpesviridae
10368,Herpesviridae
10370,Herpesviridae
32604,Herpesviridae
111469,Herpesviridae
11676,Retroviridae
108098,Adenoviridae
129951,Adenoviridae
28278,Adenoviridae
31545,Adenoviridae
46924,Adenoviridae
46938,Adenoviridae
130310,Adenoviridae
216370,Adenoviridae
10566,Papillomaviridae
909331,Papillomaviridae
1647924,Papillomaviridae
931210,Papillomaviridae
909333,Papillomaviridae
1165934,Papillomaviridae
1434987,Papillomaviridae
1434988,Papillomaviridae
1472342,Papillomaviridae
10632,Polyomaviridae
265522,Polydnaviridae
766178,Alloherpesviridae
104664,Alphaflexiviridae
345201,Iridoviridae
1654582,Nudiviridae
1194091,Podoviridae
255431,Siphoviridae
51369,Siphoviridae
508419,Siphoviridae
980881,Other Phages
37105,Siphoviridae
363555,Myoviridae
632112,Myoviridae
755164,Myoviridae
1552735,Siphoviridae
947980,Siphoviridae
1567484,Myoviridae
1567453,Siphoviridae
12348,Siphoviridae
298338,Myoviridae
496874,Siphoviridae
578234,Siphoviridae
33769,Other Phages
1416334,Myoviridae
12417,Siphoviridae
1206110,Myoviridae
52979,Siphoviridae
1399941,Siphoviridae
235201,Siphoviridae
438780,Siphoviridae
947981,Siphoviridae
139871,Other Phages
741942,Siphoviridae
475178,Siphoviridae
31537,Siphoviridae
665883,Siphoviridae
1412875,Siphoviridae
1642929,Baculoviridae
1307956,Baculoviridae
1486429,Siphoviridae
1536605,Siphoviridae
912321,Siphoviridae
10449,Baculoviridae
10325,Herpesviridae
47929,Herpesviridae
45455,Herpesviridae
137443,Herpesviridae
78219,Baculoviridae
944644,Marseilleviridae
1128140,Mimiviridae
1235314,Mimiviridae
493803,Polyomaviridae
1527771,Podoviridae
446529,Siphoviridae
755272,Other dsDNA Viruses
1195364,Papillomaviridae
10279,Poxviridae
10280,Poxviridae
1034805,Other Viruses
985782,Mimiviridae
1128131,Mimiviridae
1247379,Mimiviridae
