PielousEvenness
0.661480097692877
0.64062769546981
0.646346035005624
0.735084804206035
0.223761394461224
0.219112154027894
0.686340664552766
0.682687148152267
0.62379263686733
0.600673457878648
0.536686760064449
0.545154548869365
0.333831597209229
0.603960689381019
0.430926274062804
0.0955073625950261
0.00064686692665435
0.677252931344415
0.598066968833811
0.0571764460094212
0.0272558110161085
0.465486224977274
0.227815914699128
0.00181205256184982
0.582914496483343
0.6426215374732
0.315707157239337
0.0533838686094902
0.459325049589026
0.286708745103484
0.404503861788662
0.370590342728511
0.631485518521287
0.00373025396633613
0.457843563839045
0.59365613986212
0.311993196905275
0.00458605708253379
0.22755309937413
0.395229106039489
0.0329561375610971
0.446764213006409
0.00661113753105395
0.453816114288317
0.590728638742247
0.427343149654973
0.102646519281403
0.452880068003306
0.681859927371667
0.691834351840893
0.526710606906224
0.637951731961038
0.536496513213574
0.711094135611769
